label,redshift,score
GALAXY,0.756521,5.194471555114433e-07
GALAXY,7.825154e-05,1.3209580629336415e-06
GALAXY,0.4147472,7.006561872913153e-07
STAR,0.7266014,0.999962329864502
GALAXY,0.8637232,1.8037701465800637e-06
GALAXY,0.09456869,3.758784941965132e-06
QSO,0.6743041,8.294943654618692e-06
GALAXY,0.330337,2.8032457066728966e-06
GALAXY,0.8674937,1.3499770830094349e-06
GALAXY,1.60923,7.133813255677524e-07
QSO,0.5593659,6.722470061504282e-06
GALAXY,0.7891804,1.9744016753975302e-05
GALAXY,-0.0004658178,9.99183248495683e-06
QSO,0.579022,5.5679498700556e-07
STAR,0.07834531,0.9999825954437256
STAR,0.07957599,0.9997872710227966
GALAXY,0.7948828,1.2967611837666482e-06
QSO,0.4255695,2.7185935778106796e-06
GALAXY,3.101798,7.555737738584867e-06
STAR,0.1973802,0.9999513626098633
GALAXY,0.08573919,2.190055420214776e-05
QSO,0.2412311,1.0054091035271995e-06
GALAXY,2.982574,0.00015949434600770473
QSO,0.7249785,1.3196539612181368e-06
STAR,-3.974196e-05,0.9997562766075134
STAR,0.5432023,0.9997586607933044
GALAXY,0.5185242,4.1514678741805255e-05
GALAXY,0.06312586,0.004999136086553335
QSO,0.5294029,6.2615044953417964e-06
GALAXY,0.5227286,9.722913318910287e-07
STAR,0.614185,0.999688982963562
STAR,0.5848766,0.9999452829360962
STAR,0.8801552,0.9992320537567139
STAR,0.8268711,0.9999758005142212
STAR,0.6404656,0.9809136986732483
QSO,0.0001719727,4.286562671040883e-06
STAR,0.6304753,0.9996066689491272
QSO,0.1400502,2.1470403225976042e-05
STAR,1.958792,0.9999161958694458
GALAXY,0.0001756905,7.282113188011863e-07
QSO,0.7607895,4.141820227232529e-06
GALAXY,0.03238306,3.3823541798483348e-06
GALAXY,0.405751,2.7683308871928602e-05
GALAXY,0.2428169,3.103847802776727e-06
QSO,0.4566581,1.0392727745056618e-06
QSO,0.3443114,1.4073132660996635e-05
GALAXY,0.05755566,0.00016622600378468633
STAR,0.5550971,0.9998143315315247
QSO,0.5428934,3.2643940812704386e-06
STAR,8.213598e-05,0.9999562501907349
STAR,-3.928736e-05,0.9999830722808838
GALAXY,0.3784266,1.7481515897088684e-05
QSO,2.546005,1.889106169983279e-05
STAR,0.0001465324,0.9999599456787109
STAR,-0.0003407306,0.9993777275085449
GALAXY,0.544566,2.144355676136911e-06
GALAXY,0.4962576,5.567760581470793e-06
QSO,0.1279673,8.184335911209928e-07
STAR,0.5650808,0.9998342990875244
STAR,1.790321,0.9999351501464844
GALAXY,1.958452,1.1738330613297876e-05
GALAXY,-0.0008557054,0.00040399879799224436
QSO,0.102607,8.62510944443784e-07
GALAXY,0.2302658,6.400322035915451e-06
GALAXY,0.263151,5.193538981984602e-06
GALAXY,-0.0003929286,1.7331261915387586e-05
GALAXY,0.292587,1.7326027546005207e-06
GALAXY,0.4535826,2.958154027510318e-06
QSO,1.08698,7.095085948094493e-06
QSO,-0.0001213794,1.3366021448746324e-05
GALAXY,0.1521783,3.638130692706909e-06
STAR,-0.0001383945,0.9999886751174927
GALAXY,0.9257165,3.1828219562157756e-06
QSO,0.1855602,2.374710447838879e-06
GALAXY,0.1124701,4.000819899374619e-06
GALAXY,0.4134487,1.1652700777631253e-06
GALAXY,0.836022,4.322722816141322e-06
QSO,0.4183228,2.8412407573341625e-06
STAR,-0.00401901,0.9993158578872681
QSO,0.1648816,1.6111858712974936e-05
QSO,0.3927101,2.2832771719549783e-05
GALAXY,0.8782368,0.00010661650594556704
QSO,-0.0004573082,5.560617501032539e-05
GALAXY,0.2340536,1.087342070604791e-06
GALAXY,0.1329563,4.87885927213938e-06
GALAXY,-1.041121e-05,8.725714906177018e-07
GALAXY,2.977848,1.4279060451372061e-05
GALAXY,0.4432446,6.192400405780063e-07
GALAXY,0.0748955,5.75126068724785e-06
GALAXY,0.04223011,7.523009571741568e-06
GALAXY,0.157524,1.0212135066467454e-06
GALAXY,-0.0002603261,8.509745384799317e-06
GALAXY,-6.056812e-05,4.308283678255975e-06
GALAXY,0.02125264,2.7985963697574334e-06
QSO,0.3224508,1.974826773221139e-06
QSO,0.5332316,1.963866225196398e-06
GALAXY,0.1778301,1.109639197238721e-05
QSO,0.4201878,5.242782663117396e-06
GALAXY,0.1090534,2.4709138415346388e-06
GALAXY,0.8905638,6.736648856531247e-07
STAR,-0.0009693867,0.9999897480010986
GALAXY,0.5796436,1.9789090401900467e-06
GALAXY,-0.0004554796,4.097484634257853e-06
GALAXY,0.7430926,3.94116477764328e-06
GALAXY,0.4897552,2.010235402849503e-05
QSO,0.08205967,1.9109581899101613e-06
STAR,1.051034,0.9998112320899963
GALAXY,-0.0001283157,6.140889581729425e-06
STAR,-8.220034e-05,0.9998160004615784
GALAXY,0.0003805664,1.4428127542487346e-05
QSO,0.0002056388,8.81386313267285e-06
GALAXY,-0.0005887607,7.708033081144094e-06
GALAXY,0.5145625,1.0471373570908327e-05
STAR,0.9844008,0.9999600648880005
STAR,0.6100051,0.9995349645614624
GALAXY,0.0,0.0018403667490929365
GALAXY,-0.0002097915,2.7821647563541774e-06
GALAXY,0.5153271,2.8926122013217537e-06
QSO,1.506613,1.26510549307568e-05
GALAXY,-0.0007572168,6.38640904071508e-06
STAR,0.2131527,0.9993021488189697
QSO,0.0001631174,1.2106812619094853e-06
STAR,0.2472345,0.9987647533416748
GALAXY,0.5310754,1.5423800505232066e-05
STAR,0.6227081,0.9999383687973022
QSO,0.0001469618,0.00017063810082618147
GALAXY,-0.0007530616,1.731733618726139e-06
GALAXY,1.667079,4.060743776790332e-06
STAR,0.5145737,0.9999088048934937
GALAXY,0.5841601,1.1666162208712194e-05
GALAXY,0.5385367,4.3826505134347826e-05
GALAXY,3.197636e-05,1.1209406238776864e-06
GALAXY,0.5214588,2.15071622733376e-06
GALAXY,0.1754265,5.539247467822861e-06
GALAXY,0.07429478,3.7191971387073863e-06
GALAXY,0.5938475,1.956327469088137e-05
STAR,0.4186458,0.9999644756317139
GALAXY,0.9932438,1.0023855793406256e-05
GALAXY,2.138995,2.8425340133253485e-05
QSO,0.1243387,4.182537395536201e-06
QSO,1.503896,3.5127038700011326e-06
GALAXY,0.58132,9.392378160555381e-06
GALAXY,0.7655352,1.1700174582074396e-05
STAR,0.5923803,0.9998619556427002
GALAXY,1.491419,2.4804705844871933e-06
GALAXY,0.0617657,4.3512648062460357e-07
GALAXY,1.6038,8.69646009959979e-06
GALAXY,-0.0005026663,4.5163392314861994e-06
GALAXY,-0.0003986314,1.0846098120964598e-05
STAR,0.02763809,0.9999747276306152
QSO,1.138946,1.530339432065375e-05
GALAXY,2.046492,1.3209768212618656e-06
QSO,0.7376025,1.2233176676090807e-05
QSO,0.8934467,2.900722847698489e-06
GALAXY,-0.0001977439,1.3882785196983605e-06
GALAXY,0.5456167,9.957499059964903e-06
STAR,0.1099361,0.9996695518493652
GALAXY,0.3117719,1.9934798274334753e-06
GALAXY,-8.145552e-05,2.846724783012178e-06
GALAXY,0.7907354,6.7050091274722945e-06
QSO,0.1867154,1.055857865139842e-05
GALAXY,1.987262,9.118568414123729e-05
GALAXY,1.313572,5.451245783660852e-07
GALAXY,0.5648833,1.582966433488764e-05
GALAXY,0.6340968,8.61654939399159e-07
GALAXY,0.1159527,1.4108180948824156e-05
QSO,0.0003577768,1.5563529132123222e-06
GALAXY,0.3210742,1.447985255254025e-06
GALAXY,-0.001192703,2.292178351126495e-06
GALAXY,0.604919,1.992902525671525e-06
GALAXY,0.08470868,4.742517376143951e-06
GALAXY,0.4392164,2.6375862944405526e-05
GALAXY,0.5389951,1.1739820138245705e-06
GALAXY,0.7005849,8.903594789444469e-06
QSO,0.1899472,3.0242536013247445e-06
QSO,0.6139178,2.0926568140566815e-06
QSO,-0.0003898605,3.909859060513554e-06
GALAXY,0.4298356,1.4666039760413696e-06
QSO,0.5859645,2.041344669123646e-05
QSO,0.06824888,1.4226587154553272e-05
GALAXY,0.1889146,1.5950408851495013e-06
GALAXY,2.384383,3.0062769837968517e-06
GALAXY,0.08667064,2.701418907236075e-06
GALAXY,0.05742216,8.289943252748344e-06
QSO,0.2790342,7.634222356500686e-07
GALAXY,0.03223959,2.21513755604974e-06
QSO,1.46641,1.4647719581262209e-05
GALAXY,0.4815565,7.601622201036662e-06
GALAXY,0.6252105,2.271354105687351e-06
STAR,0.000702875,0.9999502897262573
STAR,5.827251,0.9996910095214844
GALAXY,0.9740933,1.23679355965578e-05
QSO,0.5472856,3.2726720746723004e-06
GALAXY,0.02774078,1.124474874814041e-05
QSO,1.014084,2.0632061932701617e-05
STAR,1.317622e-05,0.9998843669891357
GALAXY,1.894753,4.950456514052348e-06
GALAXY,2.323021,8.988517947727814e-07
GALAXY,0.7331986,5.9546887314354535e-06
STAR,0.8801352,0.9997656941413879
GALAXY,0.6503068,1.9102328678854974e-06
STAR,0.3670484,0.9999790191650391
STAR,1.840631,0.999743640422821
QSO,0.5212718,1.541296296636574e-05
GALAXY,0.5679255,5.718035936297383e-06
QSO,-8.804096e-05,8.638032340968493e-06
STAR,0.5306696,0.9998975992202759
QSO,2.576263,1.0115890063389088e-06
GALAXY,4.693774e-05,1.595446065039141e-06
GALAXY,-0.0003403562,1.2022647979392787e-06
STAR,0.1115472,0.9999455213546753
STAR,0.3923603,0.9981884360313416
GALAXY,-0.0001066632,2.611295258247992e-06
STAR,2.193722,0.9984148740768433
GALAXY,0.5142475,2.8266620574868284e-05
STAR,0.2683125,0.9999725818634033
QSO,0.4699633,7.596808245580178e-06
GALAXY,0.5403135,6.76536001265049e-06
STAR,0.7492644,0.9999767541885376
GALAXY,0.6964894,4.822662731385208e-07
GALAXY,0.07672186,8.82649783306988e-06
GALAXY,1.952714,2.491204668331193e-06
GALAXY,1.963234,4.883018846157938e-06
GALAXY,0.3350419,4.072991941939108e-06
STAR,-0.0003110154,0.9998038411140442
GALAXY,0.9372001,1.8497154087526724e-05
GALAXY,0.0003857354,8.247186997323297e-06
GALAXY,0.0003972992,1.7033432868629461e-06
GALAXY,0.07362182,2.335055796720553e-06
GALAXY,0.6404542,3.6007354538014624e-06
GALAXY,1.216353,9.421964932698756e-06
QSO,0.06262133,2.090811358357314e-05
STAR,0.4864565,0.9991635084152222
STAR,0.4963034,0.9999159574508667
GALAXY,0.7433284,3.718624384418945e-06
GALAXY,0.2582792,1.216550481331069e-05
GALAXY,1.901177,2.900764911828446e-06
QSO,0.5660345,8.46704551804578e-06
GALAXY,0.1991118,6.521659656755219e-07
GALAXY,2.157605,1.0519971738176537e-06
GALAXY,0.06809492,7.394675321847899e-06
GALAXY,-0.0004198433,3.489057689876063e-06
STAR,0.0003893344,0.9999666213989258
GALAXY,-0.0001098434,6.248876161407679e-06
GALAXY,-0.0003579197,9.791489901544992e-06
GALAXY,-0.000175481,9.096801818486711e-07
GALAXY,1.735504,2.4041032702371012e-06
GALAXY,0.1685201,3.1676490834797733e-06
QSO,0.343839,9.5858980785124e-05
GALAXY,0.3962177,7.1769918577047065e-06
GALAXY,0.22658,4.532882485364098e-06
STAR,0.4514338,0.9999309778213501
GALAXY,0.6203921,6.717535143252462e-06
GALAXY,0.6782385,4.4583077396964654e-05
GALAXY,0.8620633,9.960789384422242e-07
QSO,0.3559971,2.8145411761215655e-06
STAR,0.04728383,0.9999462366104126
GALAXY,0.6294718,9.8650467407424e-05
GALAXY,0.09823123,3.2499451663170476e-06
GALAXY,0.1478202,9.438805136596784e-06
STAR,0.2231332,0.9999716281890869
QSO,1.000756,2.600455673018587e-06
STAR,8.483707e-05,0.9992641806602478
QSO,0.5823894,3.0749533834750764e-06
GALAXY,0.5965624,2.2778513084631413e-06
QSO,0.3410389,4.166616690781666e-06
GALAXY,0.6415294,5.212896212469786e-06
GALAXY,-0.0003769955,1.6510136902070371e-06
STAR,0.5052712,0.999881386756897
QSO,0.5073292,8.24112503323704e-05
STAR,0.4359682,0.99983811378479
STAR,2.564839,0.9992997646331787
GALAXY,-0.0004111257,2.580141426733462e-06
QSO,0.1339913,1.838552998378873e-05
GALAXY,0.4812378,2.5987671961047454e-06
QSO,0.3402454,6.020530918249278e-07
STAR,0.758609,0.9999947547912598
GALAXY,0.08050085,8.467542102152947e-06
GALAXY,3.129425,1.034682099998463e-05
GALAXY,0.8516133,2.1984938030072954e-06
QSO,0.6707326,2.9384164008661173e-05
GALAXY,0.289407,1.7889049559016712e-05
GALAXY,0.09696335,5.139876066095894e-06
GALAXY,0.5919726,2.259787152070203e-06
GALAXY,0.1440398,4.509641712502344e-06
GALAXY,3.132963,9.965106073650531e-07
GALAXY,0.1715517,8.931465708883479e-05
STAR,-1.240842e-05,0.9997805953025818
QSO,0.7111169,9.954559345715097e-07
GALAXY,0.09904513,1.4102064369581058e-06
STAR,0.09514987,0.998765230178833
GALAXY,0.6292132,1.792714283510577e-05
QSO,0.1028246,5.475865691551007e-06
GALAXY,0.3940265,2.5810327315411996e-06
GALAXY,0.4882375,5.418081059360702e-07
STAR,0.3558546,0.9997085928916931
GALAXY,0.7670128,1.2270496881683357e-05
GALAXY,0.6053075,2.1375177311711013e-05
STAR,0.6824552,0.9991324543952942
QSO,-0.0004905125,1.799361598386895e-06
QSO,6.550877,3.1262468382919906e-06
STAR,0.6142873,0.9989690780639648
GALAXY,0.5076096,2.2088963760324987e-06
GALAXY,0.07678989,3.4163365398853784e-06
GALAXY,0.5062492,6.48824538984627e-07
QSO,1.979766,2.501506605767645e-05
STAR,0.4734564,0.9999420642852783
QSO,0.0008182335,9.012588861878612e-07
QSO,0.8677177,5.341190626495518e-05
QSO,-6.441265e-05,2.968523176605231e-06
GALAXY,2.798276,3.4772886010614457e-06
STAR,0.6806508,0.9996246099472046
GALAXY,0.3440614,7.663410315217334e-07
GALAXY,0.5760312,2.9372463359322865e-06
STAR,3.034476e-05,0.9998552799224854
QSO,0.000703516,5.913543645874597e-07
QSO,0.3854271,4.303939022065606e-06
GALAXY,0.465772,3.632285142884939e-06
GALAXY,1.056804,2.0034340195707045e-06
GALAXY,0.05882929,8.846086529956665e-07
GALAXY,-0.0008972039,1.134949116021744e-06
GALAXY,0.02397739,3.972858394263312e-05
QSO,0.08876617,1.00979411854496e-06
GALAXY,-0.0002250515,1.7730443460095557e-06
QSO,0.6854342,1.2709822385659209e-06
GALAXY,0.5105704,2.1856767489225604e-06
GALAXY,0.3642164,1.9669034827529686e-06
GALAXY,2.112051,4.935398465022445e-06
GALAXY,-6.023674e-05,4.09063977713231e-06
GALAXY,1.320961,1.3428639249468688e-06
STAR,0.7177725,0.9998574256896973
GALAXY,0.8640645,4.42780765297357e-06
GALAXY,0.6502644,1.3138325812178664e-05
QSO,0.5357898,5.053824224887649e-06
STAR,0.2892313,0.999962329864502
QSO,0.1908444,9.868200868368149e-05
STAR,0.5719402,0.9999731779098511
GALAXY,-0.0006032229,2.6872821763390675e-05
GALAXY,0.298429,1.706814146018587e-05
GALAXY,2.840534,3.1457271688850597e-05
GALAXY,0.1099098,3.03884849017777e-06
GALAXY,1.397661,8.012390026124194e-06
GALAXY,0.4869015,6.759412372048246e-06
GALAXY,0.625737,5.5935133786988445e-06
GALAXY,0.1104403,3.326865771668963e-05
STAR,0.3945358,0.9999681711196899
GALAXY,0.402813,6.624213710892946e-07
GALAXY,0.05424275,7.267311593750492e-05
GALAXY,0.07679814,1.32774675876135e-06
GALAXY,0.1061169,6.899233540025307e-06
GALAXY,0.07310832,3.1670258522353834e-06
QSO,-1.088222e-05,6.539121955029259e-07
GALAXY,0.134015,1.414634971297346e-05
STAR,1.716652,0.9998899698257446
GALAXY,-0.0001972393,2.8841384391853353e-06
GALAXY,1.290648,7.221973987725505e-07
QSO,0.0408821,1.725505353533663e-05
GALAXY,0.6522816,5.028640316595556e-06
GALAXY,1.632034,3.3148553484352306e-06
GALAXY,0.1682141,7.715891115367413e-06
QSO,6.069053,4.012206318293465e-06
STAR,0.9362642,0.9999260902404785
QSO,1.169853,0.00010146675049327314
QSO,-0.0001495178,2.587112476248876e-06
STAR,0.04211152,0.9999340772628784
GALAXY,2.502842,2.918392237916123e-05
GALAXY,0.7366979,2.7454225346446037e-06
STAR,0.6491746,0.9997979998588562
GALAXY,0.08577878,7.990174708538689e-06
STAR,0.7502643,0.999565064907074
GALAXY,0.7691077,3.203787628081045e-06
GALAXY,3.85709e-05,1.0583578841760755e-05
STAR,0.000107874,0.9999313354492188
STAR,4.792907e-05,0.9999040365219116
STAR,0.09766002,0.9999275207519531
GALAXY,1.732433,2.4032806322793476e-05
GALAXY,0.08122971,6.363296506606275e-06
GALAXY,2.234017,3.7028989936516155e-06
STAR,1.424659,0.999943733215332
STAR,0.7008657,0.9996046423912048
GALAXY,0.5733793,4.0795512177282944e-06
GALAXY,2.580263,1.01423404430534e-06
GALAXY,1.38045,1.619025624677306e-06
GALAXY,0.08824404,0.00022644254204351455
STAR,1.721323,0.9999876022338867
GALAXY,-0.0007962501,9.8663394965115e-07
GALAXY,0.08508812,5.413122039499285e-07
GALAXY,0.5170577,5.631360181723721e-06
GALAXY,-0.0002481228,2.4924217996158404e-06
GALAXY,0.3942646,1.3623329095935333e-06
GALAXY,0.5628042,4.763622882819618e-07
GALAXY,0.0461596,4.268636075721588e-06
STAR,0.0002047706,0.9998695850372314
GALAXY,0.2327257,4.661844650399871e-05
STAR,0.3635227,0.9994762539863586
QSO,0.3720431,7.865388056416123e-07
QSO,2.057401e-05,6.127747383288806e-06
GALAXY,0.5898381,6.2794097175356e-06
GALAXY,1.889664,4.657985755329719e-06
STAR,2.090486,0.9999589920043945
GALAXY,0.6260653,1.101413658943784e-06
GALAXY,-0.0004815724,2.808499448292423e-05
QSO,0.3057395,6.023159130563727e-06
GALAXY,0.213064,7.040413265713141e-07
GALAXY,0.0002093019,9.37503318709787e-06
GALAXY,0.7894934,5.366970071918331e-05
QSO,0.06071825,1.9443984911049483e-06
GALAXY,3.165196,1.73084288235259e-06
GALAXY,0.4911771,2.0405641407705843e-06
GALAXY,0.5075183,4.1307107494503725e-06
QSO,0.4028278,6.661393285867234e-07
STAR,0.3635921,0.9999706745147705
STAR,0.6844634,0.9960235357284546
GALAXY,0.596278,6.308714364422485e-05
GALAXY,0.1690489,6.956168363103643e-05
QSO,0.7478234,1.0695271157601383e-05
GALAXY,0.2154049,1.1248496321059065e-06
GALAXY,0.6268456,8.632289791421499e-06
GALAXY,-6.86389e-05,1.4971040400268976e-05
QSO,0.1823286,2.3879724722064566e-06
STAR,0.7460182,0.9998012185096741
QSO,0.653478,5.8378259382152464e-06
GALAXY,-0.0002452219,1.8355724023422226e-05
GALAXY,0.5800332,1.0724666026362684e-06
STAR,-0.0004613228,0.9999557733535767
STAR,0.3396406,0.9998551607131958
QSO,0.07620851,0.00014602401643060148
QSO,1.120915,2.78923766927619e-06
GALAXY,0.6220316,4.820064532395918e-06
GALAXY,0.003805277,7.507774171244819e-07
GALAXY,1.584547,1.3832875083608087e-05
GALAXY,0.47611,7.889271728345193e-06
QSO,0.000243423,5.965907985228114e-05
GALAXY,1.420329,2.348870111745782e-06
GALAXY,0.7843878,9.658625458541792e-06
GALAXY,0.8688598,1.6910718159124372e-06
QSO,2.152194e-05,6.185530310176546e-07
QSO,0.4223689,4.528409078830009e-07
GALAXY,0.2545586,2.4755413505772594e-06
GALAXY,-0.0004225114,9.225347525898542e-07
GALAXY,0.0002505906,1.0038425898528658e-05
GALAXY,0.8647758,4.9480604502605274e-06
STAR,0.4365088,0.9999179840087891
GALAXY,6.549968,2.2796592020313255e-05
STAR,2.466509,0.9999446868896484
QSO,0.4011231,6.464341026912734e-07
QSO,1.016069,0.00011461660324130207
GALAXY,0.9399678,2.3010012228041887e-05
STAR,0.3937195,0.9999165534973145
STAR,-0.0002152302,0.9999350309371948
QSO,3.805679,7.91100148944679e-07
GALAXY,0.8348502,3.0569360660592793e-06
STAR,-9.770464e-05,0.9999299049377441
GALAXY,3.348493,1.68069418577943e-05
GALAXY,0.9353215,3.0739480280317366e-05
STAR,-0.00012118,0.9999685287475586
GALAXY,0.598902,1.3804508853354491e-05
GALAXY,0.2020662,6.407012278941693e-06
GALAXY,0.5191026,9.728448276291601e-06
QSO,0.5212418,9.628890256863087e-05
GALAXY,1.647467,7.545213520643301e-07
GALAXY,0.3366171,6.484008736151736e-06
GALAXY,-0.0004743828,1.4403076420421712e-06
GALAXY,0.4808868,3.872416527883615e-06
STAR,0.06469736,0.9999232292175293
GALAXY,0.0003231593,1.9181694369763136e-05
GALAXY,0.4168783,2.751651436483371e-06
GALAXY,0.4419656,1.635284752410371e-05
STAR,3.701073e-05,0.9995373487472534
GALAXY,1.576706,1.3540432064473862e-06
GALAXY,-0.0006243204,5.079297352494905e-06
GALAXY,-0.0006853971,1.1701764378813095e-05
STAR,0.8641994,0.9999699592590332
STAR,0.02079612,0.9999302625656128
QSO,0.2276843,6.69291557642282e-06
QSO,0.7112435,3.509694010972453e-07
GALAXY,0.5578802,1.7193840903928503e-05
QSO,0.125401,8.510683983331546e-06
QSO,0.2301849,1.8486064163880656e-06
GALAXY,9.632889e-05,2.7408079859014833e-06
QSO,0.08228063,1.5781300817252486e-06
STAR,0.3036665,0.9999364614486694
GALAXY,0.9686704,2.73376554105198e-06
STAR,0.7575432,0.9959686994552612
STAR,0.7152647,0.9998928308486938
GALAXY,-4.098953e-05,2.3461618184228428e-05
QSO,0.9847218,2.894596036639996e-05
GALAXY,0.05554524,3.147167262795847e-06
GALAXY,-0.0001117991,9.062656317837536e-06
QSO,0.9053087,2.6890482331509702e-05
GALAXY,7.6262e-05,1.121275909099495e-05
GALAXY,0.08682326,1.0051481922346284e-06
GALAXY,0.5732021,2.6608455527821206e-07
QSO,2.272196e-05,1.3831331671099178e-06
GALAXY,0.5704384,4.1994862840510905e-06
GALAXY,0.4936217,8.112194791465299e-07
STAR,0.4848345,0.9996781349182129
GALAXY,0.5000612,2.459485585859511e-06
GALAXY,-0.0005928181,1.687314397713635e-05
GALAXY,0.5222441,1.7839776774053462e-05
QSO,0.7856817,7.1619579102844e-05
GALAXY,-0.0005832433,6.7839737312169746e-06
GALAXY,0.4253013,5.7144220590998884e-06
GALAXY,0.1528981,1.6088933989522047e-06
GALAXY,0.4286856,2.277293060615193e-05
STAR,-0.0001572866,0.9991866946220398
GALAXY,0.6051038,1.3854671578883426e-06
GALAXY,-0.0001917827,1.591680666024331e-05
GALAXY,0.3527032,6.107450644776691e-06
GALAXY,0.6030691,2.8481046683737077e-05
QSO,1.913527e-05,0.0003283096884842962
STAR,2.645198,0.9999535083770752
GALAXY,0.5433651,4.948404352944635e-07
GALAXY,0.8579876,6.509147624456091e-06
STAR,0.6412321,0.999795138835907
STAR,0.0974723,0.9998927116394043
GALAXY,0.601359,6.262076931307092e-05
GALAXY,1.735447,6.419636974897003e-06
GALAXY,2.409202,1.1805682333942968e-05
QSO,0.5590218,4.8719379265094176e-05
GALAXY,0.6086072,5.024593292546342e-07
STAR,-0.0002160678,0.99989914894104
GALAXY,0.4716793,1.5828158211661503e-05
QSO,0.5963238,3.96964060200844e-06
GALAXY,0.5960871,5.320242735251668e-07
GALAXY,0.0753201,1.3281441169965547e-05
QSO,0.2872604,1.1588716915866826e-05
GALAXY,0.4424267,1.6061426322266925e-06
GALAXY,1.247143,1.3416301953839138e-06
GALAXY,0.2101959,6.199928611749783e-05
GALAXY,1.773918,2.199582195316907e-05
GALAXY,0.5333949,4.133070888201473e-06
QSO,7.05826e-05,5.1647116379172076e-06
QSO,0.4827986,3.337187081342563e-06
QSO,1.499508,1.172509200841887e-06
STAR,0.2751052,0.9999852180480957
GALAXY,-0.0002005401,5.5614787015656475e-06
GALAXY,0.3223549,7.233491601255082e-07
STAR,4.749865,0.999924898147583
QSO,0.4578802,2.7274965759715997e-05
STAR,0.04154693,0.9999443292617798
GALAXY,2.715581,8.901382102521893e-07
STAR,-9.093605e-05,0.9998912811279297
STAR,0.05802451,0.9998050332069397
GALAXY,0.8168913,8.910179531085305e-06
QSO,0.0794745,5.6636745284777135e-05
GALAXY,0.04546872,3.349870667079813e-06
GALAXY,1.631994,1.308614264416974e-05
GALAXY,-0.0004097818,6.239168669708306e-06
QSO,0.4676505,1.929539575939998e-05
QSO,4.802024e-05,1.325887660641456e-05
GALAXY,1.039629,4.62415482616052e-05
GALAXY,0.7001566,8.871305681168451e-07
GALAXY,0.1237627,1.0597168511594646e-06
STAR,0.1450238,0.9999644756317139
GALAXY,0.6037463,7.547511631855741e-05
GALAXY,0.2644764,2.061015402432531e-05
QSO,5.599593e-05,1.345987584500108e-06
GALAXY,0.02309186,3.547917367541231e-05
GALAXY,0.2694225,8.466382155347674e-07
GALAXY,-0.0007775812,3.4139336548832944e-06
GALAXY,1.110176,1.4038333574717399e-05
GALAXY,0.991244,2.4496108380844817e-05
STAR,3.155665,0.999941349029541
QSO,1.64115e-06,4.242708018864505e-05
GALAXY,0.6522747,2.3696150037721964e-06
QSO,3.043704,8.258440402642009e-07
STAR,0.5153588,0.9999253749847412
GALAXY,0.1199918,5.7291654229629785e-06
GALAXY,0.516872,3.378443943802267e-05
GALAXY,-0.0002377049,1.3160224625607952e-06
QSO,0.572717,6.8001204454049e-06
GALAXY,0.5124619,0.00011822895612567663
GALAXY,0.6535803,1.8672650412554503e-06
STAR,0.603081,0.9999822378158569
STAR,0.7963345,0.9999152421951294
STAR,3.056446,0.9998922348022461
GALAXY,0.7327321,1.5929030269035138e-05
GALAXY,1.685186,2.2688875560561428e-06
QSO,0.08009692,3.535028008627705e-05
GALAXY,0.4092437,2.4166218281607144e-05
GALAXY,0.3923762,8.387023626710288e-07
GALAXY,-0.0003438744,1.289106990043365e-06
GALAXY,0.7021815,6.48671800718148e-07
QSO,0.6779241,8.367820214516541e-07
STAR,0.5613585,0.999868631362915
QSO,0.4462646,8.537559210708423e-07
STAR,0.6459902,0.9999209642410278
GALAXY,0.0385597,6.2166286625142675e-06
GALAXY,0.1978697,5.354904146770423e-07
GALAXY,0.5799485,2.383869286859408e-06
GALAXY,-8.45223e-05,6.131775535322959e-06
STAR,0.0001072225,0.9996034502983093
STAR,2.933666,0.9999839067459106
GALAXY,0.1002294,6.444959126383765e-06
QSO,0.05049998,4.795175755134551e-06
QSO,0.2637648,2.6826287466974463e-06
STAR,0.5638454,0.9999141693115234
GALAXY,0.09442519,3.7476179386430886e-06
QSO,1.84616,4.861097113462165e-05
GALAXY,2.084698,2.5293975340900943e-05
GALAXY,1.50782,7.0506962401850615e-06
QSO,0.5238576,8.431542823927884e-07
GALAXY,0.6816936,7.884860679041594e-06
GALAXY,0.2893334,8.762372999626677e-06
GALAXY,0.8464229,4.0542781221120094e-07
GALAXY,0.0001052957,1.3791249330097344e-05
GALAXY,0.8570675,2.2661948605673388e-05
QSO,0.3520408,8.658283832119196e-07
GALAXY,0.6948499,1.1286812195976381e-06
STAR,1.780499,0.9997805953025818
STAR,0.4434461,0.9999620914459229
GALAXY,0.1310866,6.91824152454501e-06
GALAXY,1.420066,7.215798518700467e-07
STAR,0.09270313,0.9972112774848938
GALAXY,0.1073963,1.1374660289220628e-06
GALAXY,5.510092e-05,4.9904483603313565e-06
STAR,9.558818e-05,0.9999182224273682
GALAXY,1.48053,2.016263124460238e-06
GALAXY,8.248536e-05,9.957834117813036e-05
STAR,0.004702785,0.9999690055847168
GALAXY,0.07923483,8.756850547797512e-06
GALAXY,0.0008811891,2.4112682694976684e-06
GALAXY,0.4919938,6.128171662567183e-06
GALAXY,0.3808459,4.4119324229541235e-06
STAR,0.07268818,0.9998990297317505
QSO,-0.0003948566,1.1844737173305475e-06
GALAXY,0.0005194788,1.1619628139669658e-06
STAR,0.0005567481,0.9999675750732422
QSO,2.137053e-05,0.000126561542856507
