class,redshift,alpha,delta,u,g,r,i,z,u_g,u_r,u_i,u_z,g_r,g_i,g_z,r_i,r_z,i_z,mean_mag,mag_std,mag_span,redshift_bin
GALAXY,0.5815083,145.072745075557,37.6801874546058,27.44394,21.86368,20.22235,19.25594,18.80104,5.580260000000003,7.221590000000003,8.188000000000002,8.642900000000001,1.64133,2.6077399999999997,3.0626399999999983,0.9664099999999998,1.4213099999999983,0.4548999999999985,21.51739,3.514745854724066,8.642900000000001,high
GALAXY,0.2167084,19.852227623592,-0.856794486391726,20.48261,18.78127,17.57661,17.09207,16.75422,1.7013400000000019,2.9060000000000024,3.3905400000000014,3.728390000000001,1.2046600000000005,1.6891999999999996,2.027049999999999,0.4845399999999991,0.8223899999999986,0.33784999999999954,18.137356,1.519454314607715,3.728390000000001,low
QSO,1.165724,175.501124726056,41.775570735121,19.81247,19.70267,19.49682,19.44381,19.45731,0.1097999999999999,0.31565000000000154,0.368660000000002,0.3551600000000015,0.20585000000000164,0.2588600000000021,0.24536000000000158,0.053010000000000446,0.039509999999999934,-0.013500000000000512,19.582616,0.16551093401947892,0.368660000000002,very_high
GALAXY,0.5643888,145.145001423987,35.5262720595584,25.65351,22.52794,20.96775,19.94346,19.07365,3.1255699999999997,4.685760000000002,5.710049999999999,6.57986,1.5601900000000022,2.5844799999999992,3.4542900000000003,1.024289999999997,1.8940999999999981,0.8698100000000011,21.633262,2.589053558594337,6.57986,high
STAR,-0.0001619836,279.0967556278,79.153104908506,20.76619,18.17663,17.01914,16.57519,16.34199,2.5895600000000023,3.7470500000000015,4.1910000000000025,4.424200000000003,1.1574899999999992,1.6014400000000002,1.8346400000000003,0.44395000000000095,0.677150000000001,0.23320000000000007,17.775827999999997,1.8147249709584103,4.424200000000003,very_low
GALAXY,1.160899,150.66592118339,18.0952538880921,22.73664,22.68772,22.2124,21.40552,21.02796,0.04892000000000252,0.5242400000000025,1.331120000000002,1.708680000000001,0.47531999999999996,1.2821999999999996,1.6597599999999986,0.8068799999999996,1.1844399999999986,0.377559999999999,22.014047999999995,0.7677878203774791,1.708680000000001,very_high
GALAXY,0.06875817,235.096058883283,41.2434625748839,18.5313,16.85985,16.12923,15.74587,15.44403,1.67145,2.402070000000002,2.7854300000000016,3.087270000000002,0.7306200000000018,1.1139800000000015,1.4158200000000019,0.3833599999999997,0.6852,0.30184000000000033,16.542056,1.2316739896904547,3.087270000000002,low
GALAXY,0.6106455,149.884703977994,16.6902997325858,25.00913,22.55507,20.79125,19.5015,19.0512,2.4540599999999984,4.217879999999997,5.507629999999999,5.9579299999999975,1.763819999999999,3.0535700000000006,3.503869999999999,1.2897500000000015,1.74005,0.4502999999999986,21.38163,2.4418261112229094,5.9579299999999975,high
GALAXY,0.3494834,254.203020924631,30.5908869779091,23.38977,21.18268,19.47343,18.77057,18.32704,2.2070899999999973,3.916339999999998,4.619199999999999,5.062729999999998,1.7092500000000008,2.412110000000002,2.855640000000001,0.7028600000000012,1.1463900000000002,0.4435299999999991,20.228698,2.0745679074616956,5.062729999999998,low
STAR,0.0003489102,328.025000793678,4.17287985734902,19.6468,18.66562,18.31707,18.18559,18.17926,0.9811799999999984,1.3297299999999979,1.4612099999999977,1.4675399999999996,0.34854999999999947,0.4800299999999993,0.48636000000000124,0.13147999999999982,0.13781000000000176,0.006330000000001945,18.598868000000003,0.6182428725589961,1.4675399999999996,very_low
STAR,0.0001910452,110.732872407308,40.9155657773811,22.87512,22.06963,21.2415,19.94548,19.21541,0.8054899999999989,1.6336200000000005,2.929639999999999,3.6597100000000005,0.8281300000000016,2.12415,2.8542200000000015,1.2960199999999986,2.02609,0.7300700000000013,21.069428,1.499264675089092,3.6597100000000005,very_low
GALAXY,1.196997,30.2294842667785,-4.52924417183622,23.58423,22.54517,21.85296,23.01754,21.02243,1.0390600000000028,1.731270000000002,0.5666900000000012,2.5618000000000016,0.6922099999999993,-0.4723700000000015,1.5227399999999989,-1.1645800000000008,0.8305299999999995,1.9951100000000004,22.404466,1.0002103296457205,2.5618000000000016,very_high
GALAXY,0.3134541,174.871832628089,42.105355593882,22.83153,19.87752,18.30806,17.76246,17.36984,2.9540100000000002,4.52347,5.06907,5.461690000000001,1.5694599999999994,2.1150599999999997,2.5076800000000006,0.5456000000000003,0.9382200000000012,0.39262000000000086,19.229882,2.2278993840880696,5.461690000000001,low
STAR,8.093876e-05,110.482653313534,0.471360280106588,21.99599,19.4834,17.99076,17.11394,16.61181,2.5125899999999994,4.005229999999997,4.88205,5.384180000000001,1.492639999999998,2.36946,2.871590000000001,0.8768200000000022,1.3789500000000032,0.5021300000000011,18.63918,2.1701333746684788,5.384180000000001,very_low
GALAXY,0.6862398,161.404377906258,27.5517000788292,23.54622,22.6511,21.44726,20.08807,19.38006,0.8951200000000021,2.0989600000000017,3.4581500000000034,4.166160000000001,1.2038399999999996,2.5630300000000013,3.2710399999999993,1.3591900000000017,2.0671999999999997,0.708009999999998,21.422542,1.7300666335202244,4.166160000000001,high
GALAXY,0.5185249,243.942228663872,40.4245594236505,23.83405,22.57765,20.51389,19.53238,19.16604,1.2564000000000028,3.3201600000000013,4.301670000000001,4.668010000000002,2.0637599999999985,3.0452699999999986,3.4116099999999996,0.9815100000000001,1.347850000000001,0.366340000000001,21.124802,2.0122476181548836,4.668010000000002,high
QSO,1.867561,256.596961900182,33.8968704424878,22.59794,22.13746,21.29756,20.63179,20.63577,0.46048000000000044,1.3003800000000005,1.9661500000000025,1.9621700000000004,0.8399000000000001,1.505670000000002,1.50169,0.665770000000002,0.6617899999999999,-0.003980000000002093,21.460104,0.8867825398202206,1.9661500000000025,very_high
GALAXY,0.2377404,122.332699158315,53.3909858675405,21.54183,20.0408,18.48995,17.88977,17.57172,1.50103,3.0518800000000006,3.6520600000000023,3.970110000000002,1.5508500000000005,2.151030000000002,2.4690800000000017,0.6001800000000017,0.9182300000000012,0.3180499999999995,19.106814,1.6598089987796798,3.970110000000002,low
STAR,-0.000501291,321.196668008438,-7.97596512108352,19.29681,17.43518,16.58842,16.20534,16.00604,1.8616300000000017,2.7083900000000014,3.091470000000001,3.290770000000002,0.8467599999999997,1.2298399999999994,1.4291400000000003,0.38307999999999964,0.5823800000000006,0.19930000000000092,17.106357999999997,1.3413609489320917,3.290770000000002,very_low
GALAXY,0.1144838,194.428107418093,18.5255721232289,20.99718,18.76858,17.77887,17.3655,16.99569,2.2286,3.218309999999999,3.6316799999999994,4.00149,0.9897099999999988,1.4030799999999992,1.7728900000000003,0.41337000000000046,0.7831800000000015,0.3698100000000011,18.381164,1.6052648143935628,4.00149,low
QSO,1.114936,332.366520366208,2.75253474000636,18.58408,18.50093,18.30104,18.41089,18.52118,0.08314999999999984,0.28303999999999974,0.17319000000000173,0.06289999999999907,0.1998899999999999,0.0900400000000019,-0.020250000000000767,-0.109849999999998,-0.22014000000000067,-0.11029000000000266,18.463624,0.11003239354844578,0.28303999999999974,very_high
GALAXY,0.07003929,148.158244379703,18.1560435591963,19.02237,17.14911,16.29712,15.88799,15.58892,1.8732599999999984,2.725249999999999,3.1343799999999984,3.433449999999999,0.8519900000000007,1.26112,1.5601900000000004,0.4091299999999993,0.7081999999999997,0.2990700000000004,16.789102,1.3794543919499471,3.433449999999999,low
GALAXY,0.7114686,157.887517075703,7.30894509145897,22.11666,20.99396,20.51839,19.83118,19.3594,1.1226999999999983,1.5982699999999994,2.2854799999999997,2.7572599999999987,0.47557000000000116,1.1627800000000015,1.6345600000000005,0.6872100000000003,1.1589899999999993,0.471779999999999,20.563918,1.07072232956075,2.7572599999999987,very_high
GALAXY,0.08838677,227.6909589375,12.4207316991424,19.6469,18.05704,17.54086,17.20449,17.02781,1.589859999999998,2.10604,2.442409999999999,2.61909,0.5161800000000021,0.8525500000000008,1.0292300000000019,0.3363699999999987,0.5130499999999998,0.17668000000000106,17.895419999999998,1.0547093658207458,2.61909,low
GALAXY,0.1159527,349.412668058059,0.685997976745428,19.36859,17.38932,16.38118,15.92945,15.59774,1.9792699999999996,2.9874100000000006,3.439140000000002,3.770850000000001,1.008140000000001,1.4598700000000022,1.7915800000000015,0.4517300000000013,0.7834400000000006,0.3317099999999993,16.933256,1.5194459060229824,3.770850000000001,low
STAR,0.0005119616,236.06450267333,14.6797038976016,23.16977,21.50734,21.25624,21.04836,20.59012,1.6624300000000005,1.9135300000000015,2.121410000000001,2.579650000000001,0.251100000000001,0.4589800000000004,0.9172200000000004,0.2078799999999994,0.6661199999999994,0.45824,21.514366,0.9846868868224055,2.579650000000001,very_low
QSO,2.944855,232.546902222391,12.4085536676266,23.08856,21.1653,20.91394,21.20894,21.08248,1.9232600000000026,2.174620000000001,1.8796200000000027,2.0060800000000008,0.25135999999999825,-0.0436399999999999,0.08281999999999812,-0.29499999999999815,-0.16854000000000013,0.12645999999999802,21.491844,0.8996832164045304,2.174620000000001,very_high
QSO,0.533944,223.934924645263,61.6724353136,21.56035,20.96897,20.00919,19.26798,18.97866,0.5913800000000009,1.5511599999999994,2.2923699999999982,2.5816899999999983,0.9597799999999985,1.7009899999999973,1.9903099999999974,0.7412099999999988,1.0305299999999988,0.28932,20.15703,1.0987920652926093,2.5816899999999983,high
QSO,1.77042,348.427661741702,0.405400560459642,22.26809,22.27559,22.09938,21.9182,22.1702,-0.007500000000000284,0.1687100000000008,0.34989000000000203,0.09788999999999959,0.1762100000000011,0.3573900000000023,0.10538999999999987,0.18118000000000123,-0.07082000000000122,-0.25200000000000244,22.146292,0.146927715458998,0.3573900000000023,very_high
GALAXY,0.05329524,130.311208143034,17.7626180712371,18.73222,17.07101,16.24055,15.81413,15.50403,1.6612100000000005,2.4916700000000027,2.918090000000001,3.2281900000000014,0.8304600000000022,1.2568800000000007,1.566980000000001,0.42641999999999847,0.7365199999999987,0.31010000000000026,16.672388,1.2932477175777277,3.2281900000000014,very_low
GALAXY,0.1477189,263.365018826957,33.5768960351503,20.29037,18.18194,17.06072,16.43199,15.99023,2.1084299999999985,3.2296499999999995,3.8583800000000004,4.300139999999999,1.121220000000001,1.749950000000002,2.1917100000000005,0.6287300000000009,1.0704899999999995,0.4417599999999986,17.59105,1.7192130553977305,4.300139999999999,low
GALAXY,0.527056,242.279308348735,54.1083237869794,22.03492,21.68546,20.5259,19.90418,19.73681,0.34946000000000055,1.5090199999999996,2.1307399999999994,2.298110000000001,1.159559999999999,1.7812799999999989,1.9486500000000007,0.6217199999999998,0.7890900000000016,0.1673700000000018,20.777454,1.0385714306103362,2.298110000000001,high
GALAXY,0.5445904,238.088322319107,35.4660831846162,22.46755,22.31271,20.50655,19.43024,19.00706,0.1548400000000001,1.9609999999999985,3.037309999999998,3.46049,1.8061599999999984,2.882469999999998,3.30565,1.0763099999999994,1.4994900000000015,0.4231800000000021,20.744822,1.5992795793637828,3.46049,high
STAR,0.0002182473,176.373743976947,7.62299992486326,20.30017,19.26513,18.97504,18.88894,18.84892,1.0350400000000022,1.3251300000000015,1.4112299999999998,1.4512500000000017,0.2900899999999993,0.3761899999999976,0.4162099999999995,0.08609999999999829,0.12612000000000023,0.04002000000000194,19.25564,0.6061681675492376,1.4512500000000017,very_low
STAR,0.0002238112,115.547921789359,19.2002758743178,25.05667,21.69378,21.03079,20.90736,20.87983,3.36289,4.025880000000001,4.14931,4.176840000000002,0.6629900000000006,0.7864199999999997,0.813950000000002,0.12342999999999904,0.15096000000000132,0.027530000000002275,21.913686,1.7879990678772741,4.176840000000002,very_low
GALAXY,0.8878092,335.664883939871,20.8673500966268,23.29403,26.68749,22.03644,20.55421,19.6466,-3.393460000000001,1.2575900000000004,2.739819999999998,3.64743,4.6510500000000015,6.133279999999999,7.040890000000001,1.4822299999999977,2.3898399999999995,0.9076100000000018,22.443754000000002,2.7519364198741947,7.040890000000001,very_high
QSO,2.105335,237.330712905574,42.4130652935279,21.88559,21.33269,21.11853,21.01641,20.29985,0.5529000000000011,0.7670600000000007,0.8691800000000001,1.5857400000000013,0.21415999999999968,0.316279999999999,1.0328400000000002,0.10211999999999932,0.8186800000000005,0.7165600000000012,21.130613999999998,0.5731886405713222,1.5857400000000013,very_high
STAR,-6.606607e-05,251.400591888443,40.0462436481355,23.99643,20.42686,19.16507,18.37587,18.27479,3.569569999999999,4.83136,5.620560000000001,5.721640000000001,1.2617900000000013,2.0509900000000023,2.152070000000002,0.789200000000001,0.8902800000000006,0.10107999999999961,20.047804,2.3692557902387836,5.721640000000001,very_low
QSO,1.389727,14.1792291060802,7.14973974642867,21.9351,21.40359,20.65899,20.57084,20.28851,0.5315099999999973,1.2761099999999992,1.364259999999998,1.6465899999999998,0.7446000000000019,0.8327500000000008,1.1150800000000025,0.08814999999999884,0.3704800000000006,0.28233000000000175,20.971406,0.6782132702402689,1.6465899999999998,very_high
STAR,-0.0001100272,143.003924282979,13.3798572651742,19.80725,18.45034,17.88384,17.68494,17.60964,1.3569099999999992,1.9234100000000005,2.122309999999999,2.197610000000001,0.5665000000000013,0.7653999999999996,0.8407000000000018,0.1988999999999983,0.27420000000000044,0.07530000000000214,18.287202,0.911272546069506,2.197610000000001,very_low
QSO,3.261543,129.28093409604,42.8680127072167,24.91601,20.94579,20.48424,20.46853,20.44133,3.970220000000001,4.43177,4.447479999999999,4.474679999999999,0.461549999999999,0.4772599999999976,0.5044599999999981,0.01570999999999856,0.042909999999999116,0.027200000000000557,21.45118,1.9481296793078227,4.474679999999999,very_high
GALAXY,0.5792311,170.305112332739,5.3666792193983,24.37737,22.35278,20.91574,19.7064,19.23406,2.02459,3.4616299999999995,4.6709700000000005,5.14331,1.4370399999999997,2.6463800000000006,3.1187199999999997,1.209340000000001,1.68168,0.4723399999999991,21.31727,2.093584567912173,5.14331,high
STAR,0.000599294,185.263634929522,-1.25702213261768,18.30154,17.35832,17.10313,17.00327,16.97431,0.9432200000000002,1.198409999999999,1.2982699999999987,1.3272300000000001,0.2551899999999989,0.35504999999999853,0.38400999999999996,0.09985999999999962,0.12882000000000104,0.02896000000000143,17.348114,0.5540282652807523,1.3272300000000001,very_low
GALAXY,0.8104857,154.457112166581,30.6545619178109,23.763,22.80153,22.18916,21.41278,20.66224,0.961470000000002,1.5738400000000006,2.35022,3.100760000000001,0.6123699999999985,1.3887499999999982,2.139289999999999,0.7763799999999996,1.5269200000000005,0.7505400000000009,22.165742,1.202443131678168,3.100760000000001,very_high
GALAXY,0.6006043,120.559443733964,52.49347124602,22.27808,21.73222,20.4409,19.56586,19.02661,0.5458599999999976,1.83718,2.7122199999999985,3.2514699999999976,1.2913200000000025,2.166360000000001,2.70561,0.8750399999999985,1.4142899999999976,0.5392499999999991,20.608734000000002,1.3845403246854164,3.2514699999999976,high
GALAXY,0.1710524,16.1025103936142,16.1809266379596,25.24681,21.85013,21.52733,21.52196,21.58062,3.39668,3.719480000000001,3.72485,3.6661900000000003,0.32280000000000086,0.3281700000000001,0.26951000000000036,0.005369999999999209,-0.053290000000000504,-0.05865999999999971,22.34537,1.6275482146007227,3.72485,low
GALAXY,0.5634127,243.6119664962,57.9607758603054,22.18296,21.7277,20.22542,19.18495,18.73411,0.45526000000000266,1.9575400000000016,2.9980100000000007,3.44885,1.502279999999999,2.542749999999998,2.9935899999999975,1.0404699999999991,1.4913099999999986,0.45083999999999946,20.411027999999998,1.5184811275317185,3.44885,high
GALAXY,0.7683545,248.475018319434,36.1316845500342,21.35318,21.08525,20.8245,20.49673,20.21286,0.2679299999999998,0.5286799999999978,0.8564499999999988,1.1403199999999991,0.26074999999999804,0.588519999999999,0.8723899999999993,0.327770000000001,0.6116400000000013,0.2838700000000003,20.794504,0.45401843776437056,1.1403199999999991,very_high
GALAXY,0.5615664,259.076056791259,27.5860977089958,22.35771,22.94059,20.9182,19.67391,19.1665,-0.5828799999999994,1.439510000000002,2.6838000000000015,3.1912100000000017,2.0223900000000015,3.266680000000001,3.774090000000001,1.2442899999999995,1.7516999999999996,0.5074100000000001,21.011382,1.6382571852947883,3.774090000000001,high
GALAXY,0.9195469,64.5633951321931,28.0152267908174,19.51685,17.38372,16.12219,15.42425,14.96173,2.1331300000000013,3.394660000000002,4.092600000000001,4.555120000000002,1.2615300000000005,1.9594699999999996,2.421990000000001,0.6979399999999991,1.1604600000000005,0.4625200000000014,16.681748000000002,1.8291689598612815,4.555120000000002,very_high
GALAXY,0.177369,31.3973652939165,-1.24760569342245,20.69308,19.74278,19.21106,18.89153,18.81613,0.9502999999999986,1.4820199999999986,1.8015499999999989,1.8769499999999972,0.53172,0.8512500000000003,0.9266499999999986,0.3195300000000003,0.39492999999999867,0.07539999999999836,19.470916,0.7745245091215633,1.8769499999999972,low
STAR,1.924227e-06,53.9978988278531,0.69324587577127,18.9252,17.46317,16.88486,16.66652,16.56603,1.4620299999999986,2.0403400000000005,2.258680000000002,2.359169999999999,0.5783100000000019,0.7966500000000032,0.8971400000000003,0.2183400000000013,0.3188299999999984,0.10048999999999708,17.301156,0.9721423375874545,2.359169999999999,very_low
QSO,1.967044,347.67186775239,1.71260433587739,19.97185,19.94102,19.94485,19.78659,19.53424,0.030829999999998137,0.027000000000001023,0.18525999999999954,0.4376099999999994,-0.0038299999999971135,0.1544300000000014,0.40678000000000125,0.1582599999999985,0.41060999999999837,0.25234999999999985,19.83571,0.1835979102549916,0.4376099999999994,very_high
GALAXY,0.5647242,335.18304445749,28.5383148238538,25.02709,22.57538,20.94919,19.76256,19.14907,2.451710000000002,4.0779,5.264530000000001,5.878020000000003,1.6261899999999976,2.8128199999999985,3.426310000000001,1.186630000000001,1.8001200000000033,0.6134900000000023,21.492658,2.368833983328085,5.878020000000003,high
GALAXY,0.08219518,208.766697976826,5.71520468215745,19.43329,17.46807,16.55103,16.13962,15.82357,1.9652199999999986,2.8822599999999987,3.2936699999999988,3.6097199999999994,0.9170400000000001,1.3284500000000001,1.6445000000000007,0.41141000000000005,0.7274600000000007,0.3160500000000006,17.083115999999997,1.4518319248384088,3.6097199999999994,low
GALAXY,0.3305616,198.085719244192,35.2480620628683,23.89419,22.00653,20.59445,20.04487,19.74487,1.8876599999999968,3.29974,3.8493199999999987,4.1493199999999995,1.412080000000003,1.961660000000002,2.2616600000000027,0.5495799999999988,0.8495799999999996,0.3000000000000007,21.256982,1.7110913981783675,4.1493199999999995,low
GALAXY,0.0,144.101206330004,52.229236919674,21.95681,21.91798,21.44207,21.05706,20.93321,0.03883000000000081,0.5147399999999998,0.8997500000000009,1.0236000000000018,0.47590999999999894,0.8609200000000001,0.984770000000001,0.3850100000000012,0.5088600000000021,0.1238500000000009,21.461426,0.47348324197377933,1.0236000000000018,very_low
QSO,1.783232,133.255812900562,55.1737574134373,20.74995,20.56191,20.67514,20.27131,20.40662,0.18803999999999732,0.07480999999999938,0.4786399999999986,0.34332999999999814,-0.11322999999999794,0.2906000000000013,0.15529000000000082,0.40382999999999925,0.26851999999999876,-0.13531000000000049,20.532986,0.19529492422999575,0.4786399999999986,very_high
GALAXY,0.1033355,215.85870777869,19.0309031758413,20.29098,18.33864,17.36485,16.92134,16.53311,1.9523399999999995,2.9261300000000006,3.3696400000000004,3.7578700000000005,0.973790000000001,1.417300000000001,1.805530000000001,0.44350999999999985,0.8317399999999999,0.3882300000000001,17.889784000000002,1.5017671063550435,3.7578700000000005,low
GALAXY,0.773382,207.011851211237,55.9549774030767,24.62186,23.7497,21.69381,20.54072,19.85669,0.8721600000000009,2.9280500000000025,4.081140000000001,4.765170000000001,2.0558900000000015,3.2089800000000004,3.8930100000000003,1.1530899999999988,1.8371199999999988,0.6840299999999999,22.092556,2.043880810769063,4.765170000000001,very_high
GALAXY,0.4012333,206.114168498236,5.81492996910255,24.0913,21.33738,19.86467,19.1147,18.73158,2.753920000000001,4.22663,4.976600000000001,5.359719999999999,1.4727099999999993,2.2226800000000004,2.6057999999999986,0.7499700000000011,1.1330899999999993,0.38311999999999813,20.627926000000002,2.1775459376509145,5.359719999999999,low
GALAXY,0.2772928,198.890953459704,6.14749409171129,21.60886,19.83229,18.3068,17.73263,17.37927,1.7765699999999995,3.302060000000001,3.8762299999999996,4.229589999999998,1.5254900000000013,2.09966,2.4530199999999986,0.5741699999999987,0.9275299999999973,0.35335999999999856,18.971970000000002,1.7470294380032634,4.229589999999998,low
QSO,1.124207,176.213268328443,58.725315108629,20.50722,20.3797,20.01263,20.03498,20.23521,0.12752000000000052,0.49458999999999875,0.4722399999999993,0.27201000000000164,0.36706999999999823,0.3447199999999988,0.14449000000000112,-0.022349999999999426,-0.2225799999999971,-0.2002299999999977,20.233948,0.21476309405947697,0.49458999999999875,very_high
GALAXY,0.705182,29.0987862558689,-10.0653824441403,22.95815,21.68867,20.55164,19.58333,19.18416,1.2694800000000015,2.406510000000001,3.3748199999999997,3.7739900000000013,1.1370299999999993,2.105339999999998,2.50451,0.9683099999999989,1.3674800000000005,0.3991700000000016,20.79319,1.5491950647836443,3.7739900000000013,very_high
STAR,8.330662e-05,120.255916303223,53.3173711139766,25.27835,23.6106,22.33846,20.80612,20.00963,1.667749999999998,2.9398899999999983,4.47223,5.268719999999998,1.2721400000000003,2.8044800000000016,3.6009700000000002,1.5323400000000014,2.32883,0.7964899999999986,22.408632000000004,2.1218027646484954,5.268719999999998,very_low
GALAXY,0.7300932,321.489846853777,0.734591801923265,22.69937,23.18874,22.24892,20.99957,20.93398,-0.48937000000000097,0.45045,1.6997999999999998,1.76539,0.939820000000001,2.1891700000000007,2.254760000000001,1.2493499999999997,1.31494,0.06559000000000026,22.014115999999994,1.012477761350836,2.254760000000001,very_high
QSO,1.54403,150.91864267569,39.2590560766375,21.71939,21.33695,21.10161,20.58588,20.4442,0.382439999999999,0.6177799999999998,1.1335100000000011,1.275190000000002,0.23534000000000077,0.7510700000000021,0.892750000000003,0.5157300000000014,0.6574100000000023,0.14168000000000092,21.037606,0.5279014645082934,1.275190000000002,very_high
GALAXY,0.5006865,5.79076177851881,-2.71889239372331,23.43341,21.80852,20.43912,19.63947,19.22075,1.624889999999997,2.9942899999999995,3.793939999999999,4.21266,1.3694000000000024,2.169050000000002,2.5877700000000026,0.7996499999999997,1.2183700000000002,0.4187200000000004,20.908254,1.7222413444201137,4.21266,high
GALAXY,0.4526879,145.143113691131,31.7517383453534,21.90213,21.78299,21.0701,20.91874,20.67139,0.11913999999999803,0.8320299999999996,0.98339,1.2307400000000008,0.7128900000000016,0.864250000000002,1.1116000000000028,0.15136000000000038,0.39871000000000123,0.24735000000000085,21.26907,0.5441553735377431,1.2307400000000008,high
GALAXY,0.4274852,208.531807312331,0.308801030596277,23.78598,21.40795,19.57681,18.84538,18.33377,2.378029999999999,4.20917,4.9406,5.452209999999997,1.8311400000000013,2.562570000000001,3.0741799999999984,0.7314299999999996,1.243039999999997,0.5116099999999975,20.389978,2.227336587377399,5.452209999999997,high
GALAXY,0.4409694,14.1214010815332,4.01014616481952,23.41838,21.52201,20.11082,19.35798,18.76911,1.8963699999999974,3.3075599999999987,4.060399999999998,4.649269999999998,1.4111900000000013,2.1640300000000003,2.7529000000000003,0.7528399999999991,1.341709999999999,0.58887,20.635659999999998,1.8655481119097403,4.649269999999998,high
GALAXY,0.6336608,171.014803837994,53.7513818992298,24.64971,23.46704,21.56065,20.43803,19.71402,1.1826699999999981,3.08906,4.211679999999998,4.9356899999999975,1.9063900000000018,3.0290099999999995,3.7530199999999994,1.1226199999999977,1.8466299999999976,0.7240099999999998,21.965889999999998,2.063118710169145,4.9356899999999975,high
QSO,1.929057,20.6372659717917,0.49850259634571,21.98606,21.97595,21.93287,21.70441,21.91081,0.010109999999997399,0.053189999999997184,0.28164999999999907,0.07524999999999693,0.043079999999999785,0.27154000000000167,0.06513999999999953,0.22846000000000188,0.022059999999999746,-0.20640000000000214,21.90202,0.11468115058718265,0.28164999999999907,very_high
GALAXY,0.9770365,216.837221903044,50.0168188408397,21.98655,22.19558,21.77443,21.56148,21.20354,-0.2090299999999985,0.2121200000000023,0.4250700000000016,0.7830100000000009,0.4211500000000008,0.6341000000000001,0.9920399999999994,0.2129499999999993,0.5708899999999986,0.35793999999999926,21.744316,0.38376133420395553,0.9920399999999994,very_high
STAR,0.0001706685,122.826880765767,14.2031440371793,22.11948,19.54014,18.07167,17.37729,16.94146,2.5793399999999984,4.047809999999998,4.742190000000001,5.17802,1.46847,2.1628500000000024,2.5986800000000017,0.6943800000000024,1.1302100000000017,0.4358299999999993,18.810008,2.0961269733892554,5.17802,very_low
GALAXY,0.0,175.233719235907,3.57028508004458,22.74918,21.99659,20.33183,19.4289,19.05875,0.7525899999999979,2.417349999999999,3.3202800000000003,3.690429999999999,1.6647600000000011,2.5676900000000025,2.9378400000000013,0.9029300000000013,1.2730800000000002,0.37014999999999887,20.713050000000003,1.6065785624581204,3.690429999999999,very_low
GALAXY,0.6406826,131.756670156743,46.1163590042869,24.05758,22.95437,21.04702,19.84321,19.29096,1.1032100000000007,3.0105600000000017,4.214370000000002,4.766620000000003,1.907350000000001,3.1111600000000017,3.6634100000000025,1.2038100000000007,1.7560600000000015,0.5522500000000008,21.438628,2.0290131004678127,4.766620000000003,high
QSO,1.628029,14.3700276013546,20.416797134122,21.99613,21.73275,21.52807,21.33828,20.96409,0.2633800000000015,0.46806000000000125,0.6578499999999998,1.032040000000002,0.20467999999999975,0.3944699999999983,0.7686600000000006,0.18978999999999857,0.5639800000000008,0.37419000000000224,21.511864,0.3917124513977062,1.032040000000002,very_high
QSO,2.591029,161.837851676967,-1.96559496806747,21.07383,20.33968,20.30227,20.37301,20.19965,0.7341499999999996,0.7715600000000009,0.7008200000000002,0.8741800000000026,0.037410000000001276,-0.033329999999999416,0.14003000000000299,-0.07074000000000069,0.10262000000000171,0.1733600000000024,20.457688,0.3505230306556195,0.8741800000000026,very_high
GALAXY,0.5208347,323.023651769795,9.76877314563173,24.94087,22.85596,21.12871,20.02814,19.44886,2.0849100000000007,3.8121599999999987,4.91273,5.4920100000000005,1.727249999999998,2.827819999999999,3.4071,1.1005700000000012,1.6798500000000018,0.5792800000000007,21.680507999999996,2.2375601450843727,5.4920100000000005,high
GALAXY,0.3822059,145.576302010265,38.3258343660099,25.53259,21.18902,19.31271,18.66203,18.22297,4.34357,6.21988,6.870559999999998,7.309619999999999,1.8763100000000001,2.526989999999998,2.966049999999999,0.6506799999999977,1.089739999999999,0.43906000000000134,20.583864,2.989113652151754,7.309619999999999,low
QSO,1.810753,336.228305613589,32.3002118726564,21.28505,20.81199,20.41022,20.07335,19.97887,0.4730599999999967,0.8748299999999993,1.211699999999997,1.3061799999999977,0.4017700000000026,0.7386400000000002,0.833120000000001,0.33686999999999756,0.43134999999999835,0.09448000000000079,20.511896,0.5418950166591303,1.3061799999999977,very_high
GALAXY,0.4824276,335.748200976414,10.3150136925731,25.88876,22.84488,20.86894,19.8498,19.3428,3.0438800000000015,5.019820000000003,6.038960000000003,6.545960000000001,1.9759400000000014,2.9950800000000015,3.5020799999999994,1.0191400000000002,1.526139999999998,0.5069999999999979,21.759036000000002,2.669706299816518,6.545960000000001,high
GALAXY,0.07474638,124.283903931404,4.2028456008697,18.54513,17.22266,16.60183,16.29213,16.041,1.3224699999999991,1.9433000000000007,2.253,2.50413,0.6208300000000015,0.930530000000001,1.1816600000000008,0.3096999999999994,0.5608299999999993,0.25112999999999985,16.94055,0.9998291061226414,2.50413,low
GALAXY,0.3977498,140.22744139827,-0.402353564811614,24.2215,24.33108,22.04304,22.24522,21.68954,-0.10958000000000112,2.1784599999999976,1.9762799999999991,2.531959999999998,2.2880399999999987,2.0858600000000003,2.641539999999999,-0.20217999999999847,0.35350000000000037,0.5556799999999988,22.906076000000002,1.2671324249185634,2.641539999999999,low
